fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,symbol
6/30/2014,7/15/2014,1.46,1.29,0.17,13.1783,JPM
3/31/2014,4/11/2014,1.28,1.4,-0.12,-8.5714,JPM
12/31/2013,1/14/2014,1.4,1.35,0.05,3.7037,JPM
9/30/2013,10/11/2013,1.42,1.17,0.25,21.3675,JPM
6/30/2013,7/12/2013,1.6,1.44,0.16,11.1111,JPM
3/31/2013,4/12/2013,1.59,1.39,0.2,14.3885,JPM
12/31/2012,1/16/2013,1.39,1.16,0.23,19.8276,JPM
9/30/2012,10/12/2012,1.51,1.24,0.27,21.7742,JPM
6/30/2012,7/13/2012,1.09,0.71,0.38,53.5211,JPM
3/31/2012,4/13/2012,1.28,1.18,0.1,8.4746,JPM
12/31/2011,1/13/2012,0.9,0.9,0,0,JPM
9/30/2011,10/13/2011,1.02,0.91,0.11,12.0879,JPM
6/30/2011,7/14/2011,1.27,1.21,0.06,4.9587,JPM
3/31/2011,4/13/2011,1.28,1.16,0.12,10.3448,JPM
12/31/2010,1/14/2011,1.12,1,0.12,12,JPM
9/30/2010,10/13/2010,1.01,0.9,0.11,12.2222,JPM
6/30/2010,7/15/2010,0.73,0.67,0.06,8.9552,JPM
3/31/2010,4/14/2010,0.74,0.64,0.1,15.625,JPM
12/31/2009,1/15/2010,0.74,0.61,0.13,21.3115,JPM
9/30/2009,10/14/2009,0.82,0.52,0.3,57.6923,JPM
6/30/2009,7/16/2009,0.28,0.04,0.24,600,JPM
3/31/2009,4/16/2009,0.4,0.32,0.08,25,JPM
12/31/2008,1/15/2009,0.07,None,None,None,JPM
9/30/2008,10/15/2008,0.11,-0.21,0.32,152.381,JPM
6/30/2008,7/17/2008,0.54,0.44,0.1,22.7273,JPM
3/31/2008,4/16/2008,0.68,0.64,0.04,6.25,JPM
12/31/2007,1/16/2008,0.86,0.92,-0.06,-6.5217,JPM
9/30/2007,10/17/2007,0.97,0.9,0.07,7.7778,JPM
6/30/2007,7/18/2007,1.2,1.09,0.11,10.0917,JPM
3/31/2007,4/18/2007,1.34,1.02,0.32,31.3725,JPM
12/31/2006,1/17/2007,1.09,0.95,0.14,14.7368,JPM
9/30/2006,10/18/2006,0.92,0.86,0.06,6.9767,JPM
6/30/2006,7/19/2006,0.99,0.87,0.12,13.7931,JPM
3/31/2006,4/19/2006,0.86,0.84,0.02,2.381,JPM
12/31/2005,1/18/2006,0.73,0.72,0.01,1.3889,JPM
9/30/2005,10/19/2005,0.75,0.72,0.03,4.1667,JPM
6/30/2005,7/20/2005,0.66,0.64,0.02,3.125,JPM
3/31/2005,4/20/2005,0.81,0.69,0.12,17.3913,JPM
12/31/2004,1/19/2005,0.64,0.68,-0.04,-5.8824,JPM
9/30/2004,10/20/2004,0.6,0.74,-0.14,-18.9189,JPM
6/30/2004,7/21/2004,0.85,0.83,0.02,2.4096,JPM
3/31/2004,4/21/2004,0.92,0.87,0.05,5.7471,JPM
12/31/2003,1/21/2004,0.89,0.77,0.12,15.5844,JPM
9/30/2003,10/22/2003,0.78,0.76,0.02,2.6316,JPM
6/30/2003,7/16/2003,0.89,0.63,0.26,41.2698,JPM
3/31/2003,4/16/2003,0.69,0.51,0.18,35.2941,JPM
12/31/2002,1/22/2003,-0.07,-0.09,0.02,22.2222,JPM
9/30/2002,10/16/2002,0.16,0.07,0.09,128.5714,JPM
6/30/2002,7/17/2002,0.58,0.65,-0.07,-10.7692,JPM
3/31/2002,4/17/2002,0.57,0.53,0.04,7.5472,JPM
12/31/2001,1/16/2002,0.12,0.34,-0.22,-64.7059,JPM
9/30/2001,10/17/2001,0.51,0.5,0.01,2,JPM
6/30/2001,7/18/2001,0.64,0.65,-0.01,-1.5385,JPM
3/31/2001,4/18/2001,0.7,0.67,0.03,4.4776,JPM
12/31/2000,3/12/2001,0.37,0.45,-0.08,-17.7778,JPM
9/30/2000,10/18/2000,0.68,0.94,-0.26,-27.6596,JPM
6/30/2000,7/19/2000,0.95,0.85,0.1,11.7647,JPM
3/31/2000,4/19/2000,1.06,1.02,0.04,3.9216,JPM
12/31/1999,1/19/2000,1.32,0.87,0.45,51.7241,JPM
9/30/1999,10/20/1999,0.91,0.88,0.03,3.4091,JPM
6/30/1999,7/21/1999,1.03,0.9,0.13,14.4444,JPM
3/31/1999,4/20/1999,0.91,0.83,0.08,9.6386,JPM
12/31/1998,1/19/1999,0.87,0.79,0.08,10.1266,JPM
9/30/1998,10/20/1998,0.55,0.52,0.03,5.7692,JPM
6/30/1998,7/21/1998,0.83,0.79,0.04,5.0633,JPM
3/31/1998,4/21/1998,0.78,0.75,0.03,4,JPM
12/31/1997,1/20/1998,0.63,0.64,-0.01,-1.5625,JPM
9/30/1997,10/21/1997,0.75,0.72,0.03,4.1667,JPM
6/30/1997,7/15/1997,0.7,0.69,0.01,1.4493,JPM
3/31/1997,4/15/1997,0.67,0.66,0.01,1.5152,JPM
12/31/1996,1/21/1997,0.63,0.63,0,0,JPM
9/30/1996,10/15/1996,0.61,0.61,0,0,JPM
6/30/1996,7/16/1996,0.6,0.58,0.02,3.4483,JPM
3/31/1996,4/16/1996,0.66,0.55,0.11,20,JPM
3/31/2023,4/21/2023,1.37,1.32,0.05,3.7879,PG
12/31/2022,1/19/2023,1.59,1.59,0,0,PG
9/30/2022,10/19/2022,1.57,1.54,0.03,1.9481,PG
6/30/2022,7/29/2022,1.21,1.22,-0.01,-0.8197,PG
3/31/2022,4/20/2022,1.33,1.29,0.04,3.1008,PG
12/31/2021,1/19/2022,1.66,1.65,0.01,0.6061,PG
9/30/2021,10/19/2021,1.61,1.59,0.02,1.2579,PG
6/30/2021,7/30/2021,1.13,1.08,0.05,4.6296,PG
3/31/2021,4/20/2021,1.26,1.19,0.07,5.8824,PG
12/31/2020,1/20/2021,1.64,1.51,0.13,8.6093,PG
9/30/2020,10/20/2020,1.63,1.42,0.21,14.7887,PG
6/30/2020,7/30/2020,1.16,1.01,0.15,14.8515,PG
3/31/2020,4/17/2020,1.17,1.13,0.04,3.5398,PG
12/31/2019,1/23/2020,1.42,1.37,0.05,3.6496,PG
9/30/2019,10/22/2019,1.37,1.24,0.13,10.4839,PG
6/30/2019,7/30/2019,1.1,1.05,0.05,4.7619,PG
3/31/2019,4/23/2019,1.06,1.03,0.03,2.9126,PG
12/31/2018,1/23/2019,1.25,1.21,0.04,3.3058,PG
9/30/2018,10/19/2018,1.12,1.09,0.03,2.7523,PG
6/30/2018,7/31/2018,0.94,0.9,0.04,4.4444,PG
3/31/2018,4/19/2018,1,0.98,0.02,2.0408,PG
12/31/2017,1/23/2018,1.19,1.14,0.05,4.386,PG
9/30/2017,10/20/2017,1.09,1.08,0.01,0.9259,PG
6/30/2017,7/27/2017,0.85,0.78,0.07,8.9744,PG
3/31/2017,4/26/2017,0.96,0.94,0.02,2.1277,PG
12/31/2016,1/20/2017,1.08,1.06,0.02,1.8868,PG
9/30/2016,10/25/2016,1.03,0.98,0.05,5.102,PG
6/30/2016,8/2/2016,0.79,0.74,0.05,6.7568,PG
3/31/2016,4/26/2016,0.86,0.82,0.04,4.878,PG
12/31/2015,1/26/2016,1.04,0.98,0.06,6.1224,PG
9/30/2015,10/23/2015,0.98,0.95,0.03,3.1579,PG
6/30/2015,7/30/2015,1,0.95,0.05,5.2632,PG
3/31/2015,4/23/2015,0.92,0.92,0,0,PG
12/31/2014,1/27/2015,1.06,1.13,-0.07,-6.1947,PG
9/30/2014,10/24/2014,1.07,1.07,0,0,PG
6/30/2014,8/1/2014,0.95,0.91,0.04,4.3956,PG
3/31/2014,4/23/2014,1.04,1.01,0.03,2.9703,PG
12/31/2013,1/24/2014,1.21,1.2,0.01,0.8333,PG
9/30/2013,10/25/2013,1.05,1.05,0,0,PG
6/30/2013,8/1/2013,0.79,0.77,0.02,2.5974,PG
3/31/2013,4/24/2013,0.99,0.96,0.03,3.125,PG
12/31/2012,1/25/2013,1.22,1.11,0.11,9.9099,PG
9/30/2012,10/25/2012,1.06,0.96,0.1,10.4167,PG
6/30/2012,8/3/2012,0.82,0.77,0.05,6.4935,PG
3/31/2012,4/27/2012,0.94,0.93,0.01,1.0753,PG
12/31/2011,1/27/2012,1.1,1.08,0.02,1.8519,PG
9/30/2011,10/27/2011,1.03,1.03,0,0,PG
6/30/2011,8/5/2011,0.84,0.82,0.02,2.439,PG
3/31/2011,4/28/2011,0.96,0.97,-0.01,-1.0309,PG
12/31/2010,1/27/2011,1.13,1.1,0.03,2.7273,PG
9/30/2010,10/27/2010,1.02,1,0.02,2,PG
6/30/2010,8/3/2010,0.71,0.73,-0.02,-2.7397,PG
3/31/2010,4/29/2010,0.83,0.82,0.01,1.2195,PG
12/31/2009,1/28/2010,1.49,1.42,0.07,4.9296,PG
9/30/2009,10/29/2009,1.06,0.99,0.07,7.0707,PG
6/30/2009,8/5/2009,0.8,0.79,0.01,1.2658,PG
3/31/2009,4/30/2009,0.84,0.8,0.04,5,PG
12/31/2008,1/30/2009,1.58,1.58,0,0,PG
9/30/2008,10/29/2008,1.03,0.98,0.05,5.102,PG
6/30/2008,8/5/2008,0.92,0.78,0.14,17.9487,PG
3/31/2008,4/30/2008,0.82,0.81,0.01,1.2346,PG
12/31/2007,1/31/2008,0.98,0.97,0.01,1.0309,PG
9/30/2007,10/30/2007,0.92,0.89,0.03,3.3708,PG
6/30/2007,8/3/2007,0.67,0.66,0.01,1.5152,PG
3/31/2007,5/1/2007,0.74,0.74,0,0,PG
12/31/2006,1/30/2007,0.84,0.83,0.01,1.2048,PG
9/30/2006,10/31/2006,0.79,0.78,0.01,1.2821,PG
6/30/2006,8/2/2006,0.55,0.54,0.01,1.8519,PG
3/31/2006,5/3/2006,0.63,0.61,0.02,3.2787,PG
12/31/2005,1/27/2006,0.72,0.69,0.03,4.3478,PG
9/30/2005,11/1/2005,0.77,0.76,0.01,1.3158,PG
6/30/2005,8/1/2005,0.56,0.55,0.01,1.8182,PG
3/31/2005,4/28/2005,0.63,0.61,0.02,3.2787,PG
12/31/2004,1/27/2005,0.74,0.72,0.02,2.7778,PG
9/30/2004,10/27/2004,0.73,0.72,0.01,1.3889,PG
6/30/2004,8/2/2004,0.5,0.48,0.02,4.1667,PG
3/31/2004,4/30/2004,0.55,0.54,0.01,1.8519,PG
12/31/2003,1/28/2004,0.65,0.64,0.01,1.5625,PG
9/30/2003,10/27/2003,0.63,0.63,0,0,PG
6/30/2003,7/31/2003,0.43,0.43,0,0,PG
3/31/2003,4/28/2003,0.48,0.48,0,0,PG
12/31/2002,1/28/2003,0.56,0.56,0,0,PG
9/30/2002,10/29/2002,0.56,0.55,0.01,1.8182,PG
6/30/2002,8/5/2002,0.38,0.37,0.01,2.7027,PG
3/31/2002,4/30/2002,0.42,0.41,0.01,2.439,PG
12/31/2001,1/31/2002,0.51,0.51,0,0,PG
9/30/2001,10/30/2001,0.48,0.47,0.01,2.1277,PG
6/30/2001,8/7/2001,0.3,0.29,0.01,3.4483,PG
3/31/2001,5/1/2001,0.36,0.35,0.01,2.8571,PG
12/31/2000,1/30/2001,0.47,0.46,0.01,2.1739,PG
9/30/2000,10/31/2000,0.44,0.5,-0.06,-12,PG
6/30/2000,8/1/2000,0.28,0.27,0.01,3.7037,PG
3/31/2000,4/25/2000,0.32,0.32,0,0,PG
12/31/1999,1/25/2000,0.44,0.44,0,0,PG
9/30/1999,10/28/1999,0.44,0.44,0,0,PG
6/30/1999,7/29/1999,0.28,0.27,0.01,3.7037,PG
3/31/1999,4/22/1999,0.38,0.35,0.03,8.5714,PG
12/31/1998,1/25/1999,0.39,0.39,0,0,PG
9/30/1998,10/22/1998,0.4,0.39,0.01,2.5641,PG
6/30/1998,7/30/1998,0.25,0.24,0.01,4.1667,PG
3/31/1998,4/23/1998,0.33,0.32,0.01,3.125,PG
12/31/1997,1/27/1998,0.38,0.38,0,0,PG
9/30/1997,10/22/1997,0.4,0.39,0.01,2.5641,PG
6/30/1997,7/31/1997,0.22,0.21,0.01,4.7619,PG
3/31/1997,4/24/1997,0.32,0.31,0.01,3.2258,PG
12/31/1996,1/28/1997,0.34,0.33,0.01,3.0303,PG
9/30/1996,10/24/1996,0.35,0.34,0.01,2.9412,PG
6/30/1996,8/8/1996,0.19,0.19,0,0,PG
3/31/1996,4/25/1996,0.27,0.27,0,0,PG
3/31/2023,5/4/2023,8.78,8.64,0.14,1.6204,NVO
12/31/2022,1/31/2023,6.02,5.83,0.19,3.259,NVO
9/30/2022,11/1/2022,6.34,6.3,0.04,0.6349,NVO
6/30/2022,8/3/2022,5.86,5.61,0.25,4.4563,NVO
3/31/2022,4/28/2022,6.22,5.8,0.42,7.2414,NVO
12/31/2021,2/1/2022,4.76,4.71,0.05,1.0616,NVO
9/30/2021,11/2/2021,5.27,5,0.27,5.4,NVO
6/30/2021,8/4/2021,5.26,4.75,0.51,10.7368,NVO
3/31/2021,5/4/2021,5.45,5.11,0.34,6.6536,NVO
12/31/2020,2/2/2021,4.01,3.95,0.06,1.519,NVO
9/30/2020,10/29/2020,0.69,0.71,-0.02,-2.8169,NVO
6/30/2020,8/9/2020,0.67,0.71,-0.04,-5.6338,NVO
3/31/2020,5/6/2020,0.75,0.68,0.07,10.2941,NVO
12/31/2019,2/7/2020,0.55,0.55,0,0,NVO
9/30/2019,11/1/2019,0.64,0.62,0.02,3.2258,NVO
6/30/2019,8/20/2019,0.61,0.61,0,0,NVO
3/31/2019,5/2/2019,0.66,0.62,0.04,6.4516,NVO
12/31/2018,1/31/2019,0.54,0.57,-0.03,-5.2632,NVO
9/30/2018,11/1/2018,0.58,0.61,-0.03,-4.918,NVO
6/30/2018,8/7/2018,0.68,0.65,0.03,4.6154,NVO
3/31/2018,5/1/2018,0.73,0.69,0.04,5.7971,NVO
12/31/2017,1/31/2018,0.53,0.58,-0.05,-8.6207,NVO
9/30/2017,10/31/2017,0.63,0.61,0.02,3.2787,NVO
6/30/2017,8/8/2017,0.59,0.6,-0.01,-1.6667,NVO
3/31/2017,5/2/2017,0.58,0.53,0.05,9.434,NVO
12/31/2016,2/1/2017,0.51,0.5,0.01,2,NVO
9/30/2016,10/27/2016,0.58,0.56,0.02,3.5714,NVO
6/30/2016,8/4/2016,0.59,0.58,0.01,1.7241,NVO
3/31/2016,4/28/2016,0.55,0.55,0,0,NVO
12/31/2015,2/3/2016,0.48,0.47,0.01,2.1277,NVO
9/30/2015,10/29/2015,0.49,0.47,0.02,4.2553,NVO
6/30/2015,8/6/2015,0.4786,None,None,None,NVO
3/31/2015,4/29/2015,0.5723,None,None,None,NVO
12/31/2014,1/30/2015,0.4202,None,None,None,NVO
9/30/2014,10/30/2014,0.4407,None,None,None,NVO
6/30/2014,8/7/2014,0.4873,None,None,None,NVO
3/31/2014,5/1/2014,0.45,0.44,0.01,2.2727,NVO
12/31/2013,1/30/2014,0.4142,None,None,None,NVO
9/30/2013,10/31/2013,0.4248,None,None,None,NVO
6/30/2013,8/8/2013,0.4364,None,None,None,NVO
3/31/2013,5/1/2013,0.3888,None,None,None,NVO
12/31/2012,1/31/2013,0.3628,None,None,None,NVO
9/30/2012,10/31/2012,0.3474,None,None,None,NVO
6/30/2012,8/9/2012,0.3337,None,None,None,NVO
3/31/2012,4/30/2012,0.29,0.3,-0.01,-3.3333,NVO
12/31/2011,2/2/2012,0.3,0.26,0.04,15.3846,NVO
9/30/2011,10/27/2011,0.28,0.26,0.02,7.6923,NVO
6/30/2011,8/4/2011,0.28,0.29,-0.01,-3.4483,NVO
3/31/2011,4/28/2011,0.2593,None,None,None,NVO
12/31/2010,2/2/2011,0.25,0.27,-0.02,-7.4074,NVO
9/30/2010,10/27/2010,0.21,0.22,-0.01,-4.5455,NVO
6/30/2010,8/5/2010,0.2055,None,None,None,NVO
3/31/2010,4/27/2010,0.2082,None,None,None,NVO
12/31/2009,2/2/2010,0.1549,None,None,None,NVO
9/30/2009,10/29/2009,0.176,None,None,None,NVO
6/30/2009,8/6/2009,0.1799,None,None,None,NVO
3/31/2009,4/30/2009,0.154,None,None,None,NVO
12/31/2008,1/29/2009,0.134,None,None,None,NVO
9/30/2008,10/30/2008,0.1733,None,None,None,NVO
6/30/2008,8/7/2008,0.166,None,None,None,NVO
3/31/2008,4/30/2008,0.1399,None,None,None,NVO
9/30/2006,10/27/2006,0.1,0.09,0.01,11.1111,NVO
6/30/2006,8/2/2006,0.09,0.09,0,0,NVO
12/31/2005,1/27/2006,0.0591,None,None,None,NVO
12/31/2004,1/28/2005,0.0727,None,None,None,NVO
12/31/2002,2/6/2003,0.0451,None,None,None,NVO
9/30/2002,9/30/2002,0.038,None,None,None,NVO
6/30/2002,6/30/2002,0.0389,None,None,None,NVO
3/31/2002,3/31/2002,0.0278,None,None,None,NVO
12/31/2001,12/31/2001,0.0348,None,None,None,NVO
3/31/2023,4/27/2023,2.8,2.72,0.08,2.9412,MA
12/31/2022,1/26/2023,2.65,2.58,0.07,2.7132,MA
9/30/2022,10/27/2022,2.68,2.56,0.12,4.6875,MA
6/30/2022,7/28/2022,2.56,2.36,0.2,8.4746,MA
3/31/2022,4/28/2022,2.76,2.17,0.59,27.1889,MA
12/31/2021,1/27/2022,2.35,2.21,0.14,6.3348,MA
9/30/2021,10/28/2021,2.37,2.19,0.18,8.2192,MA
6/30/2021,7/29/2021,1.95,1.75,0.2,11.4286,MA
3/31/2021,4/29/2021,1.74,1.57,0.17,10.828,MA
12/31/2020,1/28/2021,1.64,1.51,0.13,8.6093,MA
9/30/2020,10/28/2020,1.6,1.66,-0.06,-3.6145,MA
6/30/2020,7/30/2020,1.36,1.16,0.2,17.2414,MA
3/31/2020,4/29/2020,1.83,1.73,0.1,5.7803,MA
12/31/2019,1/29/2020,1.96,1.87,0.09,4.8128,MA
9/30/2019,10/29/2019,2.15,2.01,0.14,6.9652,MA
6/30/2019,7/30/2019,1.89,1.83,0.06,3.2787,MA
3/31/2019,4/30/2019,1.78,1.66,0.12,7.2289,MA
12/31/2018,1/31/2019,1.55,1.52,0.03,1.9737,MA
9/30/2018,10/30/2018,1.78,1.68,0.1,5.9524,MA
6/30/2018,7/26/2018,1.66,1.53,0.13,8.4967,MA
3/31/2018,5/2/2018,1.5,1.25,0.25,20,MA
12/31/2017,2/1/2018,1.14,1.12,0.02,1.7857,MA
9/30/2017,10/31/2017,1.34,1.23,0.11,8.9431,MA
6/30/2017,7/27/2017,1.1,1.04,0.06,5.7692,MA
3/31/2017,5/2/2017,1.01,0.95,0.06,6.3158,MA
12/31/2016,1/31/2017,0.86,0.85,0.01,1.1765,MA
9/30/2016,10/28/2016,1.08,0.98,0.1,10.2041,MA
6/30/2016,7/28/2016,0.96,0.9,0.06,6.6667,MA
3/31/2016,4/28/2016,0.86,0.85,0.01,1.1765,MA
12/31/2015,1/29/2016,0.79,0.69,0.1,14.4928,MA
9/30/2015,10/29/2015,0.91,0.87,0.04,4.5977,MA
6/30/2015,7/29/2015,0.85,0.85,0,0,MA
3/31/2015,4/29/2015,0.91,0.8,0.11,13.75,MA
12/31/2014,1/30/2015,0.69,0.67,0.02,2.9851,MA
9/30/2014,10/30/2014,0.87,0.78,0.09,11.5385,MA
6/30/2014,7/31/2014,0.8,0.77,0.03,3.8961,MA
3/31/2014,5/1/2014,0.73,0.72,0.01,1.3889,MA
12/31/2013,1/31/2014,0.57,0.6,-0.03,-5,MA
9/30/2013,10/31/2013,0.73,0.69,0.04,5.7971,MA
6/30/2013,7/31/2013,0.7,0.63,0.07,11.1111,MA
3/31/2013,5/1/2013,0.62,0.62,0,0,MA
12/31/2012,1/31/2013,0.49,0.48,0.01,2.0833,MA
9/30/2012,10/31/2012,0.62,0.59,0.03,5.0847,MA
6/30/2012,8/1/2012,0.56,0.56,0,0,MA
3/31/2012,5/2/2012,0.54,0.53,0.01,1.8868,MA
12/31/2011,2/2/2012,0.4,0.39,0.01,2.5641,MA
9/30/2011,11/2/2011,0.56,0.48,0.08,16.6667,MA
6/30/2011,8/3/2011,0.48,0.42,0.06,14.2857,MA
3/31/2011,5/3/2011,0.43,0.41,0.02,4.878,MA
12/31/2010,2/3/2011,0.32,0.3,0.02,6.6667,MA
9/30/2010,11/2/2010,0.39,0.35,0.04,11.4286,MA
6/30/2010,8/3/2010,0.35,0.33,0.02,6.0606,MA
3/31/2010,5/4/2010,0.35,0.31,0.04,12.9032,MA
12/31/2009,2/4/2010,0.22,0.25,-0.03,-12,MA
9/30/2009,11/3/2009,0.35,0.29,0.06,20.6897,MA
6/30/2009,7/30/2009,0.27,0.24,0.03,12.5,MA
3/31/2009,5/1/2009,0.28,0.26,0.02,7.6923,MA
12/31/2008,2/5/2009,0.19,0.16,0.03,18.75,MA
9/30/2008,11/3/2008,0.25,0.22,0.03,13.6364,MA
6/30/2008,7/31/2008,0.21,0.2,0.01,5,MA
3/31/2008,4/29/2008,0.26,0.2,0.06,30,MA
12/31/2007,1/31/2008,0.09,0.07,0.02,28.5714,MA
9/30/2007,10/31/2007,0.18,0.14,0.04,28.5714,MA
6/30/2007,8/1/2007,0.14,0.13,0.01,7.6923,MA
3/31/2007,5/2/2007,0.16,0.12,0.04,33.3333,MA
12/31/2006,2/9/2007,0.03,0.02,0.01,50,MA
9/30/2006,11/1/2006,0.14,0.11,0.03,27.2727,MA
6/30/2006,8/2/2006,0.07,0.06,0.01,16.6667,MA
3/31/2006,5/31/2006,0.1267,None,None,None,MA
3/31/2023,4/28/2023,3.55,3.41,0.14,4.1056,CVX
12/31/2022,1/27/2023,4.09,4.38,-0.29,-6.621,CVX
9/30/2022,10/28/2022,5.56,4.81,0.75,15.5925,CVX
6/30/2022,7/29/2022,5.82,5.1,0.72,14.1176,CVX
3/31/2022,4/29/2022,3.36,3.27,0.09,2.7523,CVX
12/31/2021,1/28/2022,2.56,3.12,-0.56,-17.9487,CVX
9/30/2021,10/29/2021,2.96,2.21,0.75,33.9367,CVX
6/30/2021,7/30/2021,1.71,1.59,0.12,7.5472,CVX
3/31/2021,4/30/2021,0.9,0.9,0,0,CVX
12/31/2020,1/29/2021,-0.01,0.07,-0.08,-114.2857,CVX
9/30/2020,10/30/2020,0.11,-0.26,0.37,142.3077,CVX
6/30/2020,7/31/2020,-1.59,-0.88,-0.71,-80.6818,CVX
3/31/2020,5/1/2020,1.29,0.68,0.61,89.7059,CVX
12/31/2019,1/31/2020,1.49,1.45,0.04,2.7586,CVX
9/30/2019,11/1/2019,1.55,1.45,0.1,6.8966,CVX
6/30/2019,8/2/2019,1.77,1.8,-0.03,-1.6667,CVX
3/31/2019,4/26/2019,1.39,1.3,0.09,6.9231,CVX
12/31/2018,2/1/2019,1.95,1.87,0.08,4.2781,CVX
9/30/2018,11/2/2018,2.11,2.06,0.05,2.4272,CVX
6/30/2018,7/27/2018,1.78,2.09,-0.31,-14.8325,CVX
3/31/2018,4/27/2018,1.9,1.48,0.42,28.3784,CVX
12/31/2017,2/2/2018,0.72,1.22,-0.5,-40.9836,CVX
9/30/2017,10/27/2017,0.85,0.98,-0.13,-13.2653,CVX
6/30/2017,7/28/2017,0.91,0.86,0.05,5.814,CVX
3/31/2017,4/28/2017,1.23,0.85,0.38,44.7059,CVX
12/31/2016,1/27/2017,0.21,0.64,-0.43,-67.1875,CVX
9/30/2016,10/28/2016,0.49,0.37,0.12,32.4324,CVX
6/30/2016,7/29/2016,0.35,0.32,0.03,9.375,CVX
3/31/2016,4/29/2016,-0.11,-0.16,0.05,31.25,CVX
12/31/2015,1/29/2016,0.26,0.47,-0.21,-44.6809,CVX
9/30/2015,10/30/2015,1.09,0.76,0.33,43.4211,CVX
6/30/2015,7/31/2015,0.97,1.16,-0.19,-16.3793,CVX
3/31/2015,5/1/2015,0.76,0.79,-0.03,-3.7975,CVX
12/31/2014,1/30/2015,1.85,1.63,0.22,13.4969,CVX
9/30/2014,10/31/2014,2.95,2.55,0.4,15.6863,CVX
6/30/2014,8/1/2014,2.98,2.66,0.32,12.0301,CVX
3/31/2014,5/2/2014,2.36,2.51,-0.15,-5.9761,CVX
12/31/2013,1/31/2014,2.57,2.57,0,0,CVX
9/30/2013,11/1/2013,2.57,2.71,-0.14,-5.1661,CVX
6/30/2013,8/2/2013,2.77,2.96,-0.19,-6.4189,CVX
3/31/2013,4/26/2013,3.18,3.08,0.1,3.2468,CVX
12/31/2012,2/1/2013,3.27,3.03,0.24,7.9208,CVX
9/30/2012,11/2/2012,2.57,2.83,-0.26,-9.1873,CVX
6/30/2012,7/27/2012,3.56,3.24,0.32,9.8765,CVX
3/31/2012,4/27/2012,3.17,3.26,-0.09,-2.7607,CVX
12/31/2011,1/27/2012,2.58,2.84,-0.26,-9.1549,CVX
9/30/2011,10/28/2011,3.92,3.48,0.44,12.6437,CVX
6/30/2011,7/29/2011,3.85,3.56,0.29,8.1461,CVX
3/31/2011,4/29/2011,3.09,3.01,0.08,2.6578,CVX
12/31/2010,1/28/2011,2.44,2.41,0.03,1.2448,CVX
9/30/2010,10/29/2010,1.87,2.15,-0.28,-13.0233,CVX
6/30/2010,7/30/2010,2.7,2.44,0.26,10.6557,CVX
3/31/2010,4/30/2010,2.36,1.94,0.42,21.6495,CVX
12/31/2009,1/29/2010,1.53,1.7,-0.17,-10,CVX
9/30/2009,10/30/2009,1.72,1.47,0.25,17.0068,CVX
6/30/2009,7/31/2009,0.87,0.95,-0.08,-8.4211,CVX
3/31/2009,5/1/2009,0.72,0.81,-0.09,-11.1111,CVX
12/31/2008,1/30/2009,2.13,1.81,0.32,17.6796,CVX
9/30/2008,10/31/2008,3.85,3.25,0.6,18.4615,CVX
6/30/2008,8/1/2008,2.9,3.03,-0.13,-4.2904,CVX
3/31/2008,5/2/2008,2.48,2.41,0.07,2.9046,CVX
12/31/2007,2/1/2008,2.25,2.26,-0.01,-0.4425,CVX
9/30/2007,11/2/2007,1.97,2.07,-0.1,-4.8309,CVX
6/30/2007,7/27/2007,2.27,2.3,-0.03,-1.3043,CVX
3/31/2007,4/27/2007,1.86,1.67,0.19,11.3772,CVX
12/31/2006,2/2/2007,1.74,1.73,0.01,0.578,CVX
9/30/2006,10/27/2006,2.29,2.03,0.26,12.8079,CVX
6/30/2006,7/28/2006,2.1,2.21,-0.11,-4.9774,CVX
3/31/2006,4/28/2006,1.8,1.78,0.02,1.1236,CVX
12/31/2005,1/27/2006,1.86,1.89,-0.03,-1.5873,CVX
9/30/2005,10/28/2005,1.64,1.91,-0.27,-14.1361,CVX
6/30/2005,7/29/2005,1.76,1.69,0.07,4.142,CVX
3/31/2005,4/29/2005,1.28,1.38,-0.1,-7.2464,CVX
12/31/2004,1/28/2005,1.56,1.4,0.16,11.4286,CVX
9/30/2004,10/29/2004,1.28,1.37,-0.09,-6.5693,CVX
6/30/2004,7/30/2004,1.53,1.36,0.17,12.5,CVX
3/31/2004,4/30/2004,1.23,1.01,0.22,21.7822,CVX
12/31/2003,1/30/2004,0.78,0.8,-0.02,-2.5,CVX
9/30/2003,10/31/2003,0.92,0.81,0.11,13.5802,CVX
6/30/2003,8/1/2003,0.81,0.76,0.05,6.5789,CVX
3/31/2003,5/2/2003,1.01,0.91,0.1,10.989,CVX
12/31/2002,1/31/2003,0.5,0.64,-0.14,-21.875,CVX
9/30/2002,10/31/2002,0.59,0.65,-0.06,-9.2308,CVX
6/30/2002,7/30/2002,0.58,0.69,-0.11,-15.942,CVX
3/31/2002,4/25/2002,0.44,0.35,0.09,25.7143,CVX
12/31/2001,1/29/2002,0.24,0.45,-0.21,-46.6667,CVX
9/30/2001,10/25/2001,0.93,0.73,0.2,27.3973,CVX
6/30/2001,7/24/2001,1.08,1.03,0.05,4.8544,CVX
3/31/2001,4/25/2001,1.25,1.09,0.16,14.6789,CVX
12/31/2000,1/24/2001,1.2,1.1,0.1,9.0909,CVX
